OP Uniek Nr Id ,LNO Uniek Nr ,PAP Id,PAP Omschrijving,PAP ACT Code,PAP ACT Omschrijving,PAP PLA Code,PAP PLA Omschrijving,PAP PRD Code,PAP PRD Omschrijving,TYP ERK Erkenning code,TYP ERK omschrijving,TYP ERK Erkenning vorm Omschrijving,TYP ERK Erkenning Vorm Code,PC Postcode ,GEM Naam ,PR Naam ,ERK Nummer ,ERK Begindatum ,Datum vandaag
9005564985,5564984,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6717,Attert,Luxemburg,,2024/03/25 00:00:00,2026/08/24 04:13:33
2212893959,848557582,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1400,Nivelles,Waals Brabant,,2019/01/01 00:00:00,2026/08/24 04:13:33
9004691940,4691939,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9860,Scheldewindeke,Oost-Vlaanderen,,2012/09/03 00:00:00,2026/08/24 04:13:33
9005267743,5267742,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6717,Attert,Luxemburg,,2020/06/01 00:00:00,2026/08/24 04:13:33
2241571218,898782402,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3700,Tongeren-Borgloon,Limburg,,2009/03/18 00:00:00,2026/08/24 04:13:33
9003692291,3692290,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9170,Sint-Gillis-Waas,Oost-Vlaanderen,,2006/12/08 00:00:00,2026/08/24 04:13:33
9006510840,6510839,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2040,Antwerpen,Antwerpen,,2025/01/30 00:00:00,2026/08/24 04:13:33
2316440469,766931389,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4020,Liège,Luik,,2021/08/01 00:00:00,2026/08/24 04:13:33
2231273083,407750980,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5340,Gesves,Namen,,2023/06/01 00:00:00,2026/08/24 04:13:33
9006537899,6537897,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6032,Charleroi,Henegouwen,,2025/10/21 00:00:00,2026/08/24 04:13:33
9004513014,4513013,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2900,Schoten,Antwerpen,,2007/01/01 00:00:00,2026/08/24 04:13:33
9004579582,4579581,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6700,Arlon,Luxemburg,,2011/01/01 00:00:00,2026/08/24 04:13:33
9005074507,5074506,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2900,Schoten,Antwerpen,,2015/05/16 00:00:00,2026/08/24 04:13:33
2355531469,1005370059,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8600,Diksmuide,West-Vlaanderen,,2024/01/30 00:00:00,2026/08/24 04:13:33
9005195035,5195034,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9988,Watervliet,Oost-Vlaanderen,,2019/04/01 00:00:00,2026/08/24 04:13:33
9005364452,5364451,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4801,Stembert,Luik,,2021/07/01 00:00:00,2026/08/24 04:13:33
9006512418,6512416,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2440,Geel,Antwerpen,,2025/05/01 00:00:00,2026/08/24 04:13:33
9005059960,5059959,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6790,Aubange,Luxemburg,,2017/06/01 00:00:00,2026/08/24 04:13:33
9004823697,4823696,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5031,Grand-Leez,Namen,,2014/05/01 00:00:00,2026/08/24 04:13:33
9004972189,4972188,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9000,Gent,Oost-Vlaanderen,,2016/05/01 00:00:00,2026/08/24 04:13:33
9005258227,5258226,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1315,Piétrebais,Waals Brabant,,2020/04/06 00:00:00,2026/08/24 04:13:33
2304536688,749900565,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2870,Puurs-Sint-Amands,Antwerpen,,2020/07/03 00:00:00,2026/08/24 04:13:33
9006520526,6520525,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6960,Manhay,Luxemburg,,2025/04/30 00:00:00,2026/08/24 04:13:33
9004431262,4431261,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7020,Nimy,Henegouwen,,2008/04/01 00:00:00,2026/08/24 04:13:33
9006544670,5555130,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1440,Braine-le-Château,Waals Brabant,,2026/01/06 00:00:00,2026/08/24 04:13:33
9005564976,5564975,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2260,Westerlo,Antwerpen,,2024/03/22 00:00:00,2026/08/24 04:13:33
9005224982,5224981,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3850,Kozen,Limburg,,2019/09/01 00:00:00,2026/08/24 04:13:33
9006550851,6550850,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4590,Ouffet,Luik,,2026/03/01 00:00:00,2026/08/24 04:13:33
9005510590,5510589,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2260,Westerlo,Antwerpen,,2023/07/01 00:00:00,2026/08/24 04:13:33
9005436923,5436922,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5190,Jemeppe-sur-Sambre,Namen,,2022/06/28 00:00:00,2026/08/24 04:13:33
9005556366,5556365,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4030,Grivegnée,Luik,,2024/03/01 00:00:00,2026/08/24 04:13:33
9003916142,3292152,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5620,Flavion,Namen,,2020/01/01 00:00:00,2026/08/24 04:13:33
9003690412,3690411,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2430,Laakdal,Antwerpen,,2007/01/17 00:00:00,2026/08/24 04:13:33
9005052206,5052205,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9160,Lokeren,Oost-Vlaanderen,,2017/05/10 00:00:00,2026/08/24 04:13:33
9006528562,6528561,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8630,Veurne,West-Vlaanderen,,2025/07/14 00:00:00,2026/08/24 04:13:33
9004333423,4333412,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6530,Thuin,Henegouwen,,2008/09/24 00:00:00,2026/08/24 04:13:33
9003728263,3728262,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4261,Latinne,Luik,,2007/01/01 00:00:00,2026/08/24 04:13:33
9006539793,6539792,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5332,Assesse,Namen,,2025/11/10 00:00:00,2026/08/24 04:13:33
9004828906,4828905,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5100,Wépion,Namen,,2014/05/15 00:00:00,2026/08/24 04:13:33
9005582223,5582222,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8920,Poelkapelle,West-Vlaanderen,,2024/01/01 00:00:00,2026/08/24 04:13:33
9005186317,5186316,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1140,Evere,Brussels Hoofdstedelijk Gewest,,2019/03/26 00:00:00,2026/08/24 04:13:33
2286860716,844816748,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1340,Ottignies-Louvain-la-Neuve,Waals Brabant,,2022/09/23 00:00:00,2026/08/24 04:13:33
9006517866,6517865,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7711,Mouscron/Moeskroen,Henegouwen,,2025/04/08 00:00:00,2026/08/24 04:13:33
9004806873,4806872,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2650,Edegem,Antwerpen,,2014/02/27 00:00:00,2026/08/24 04:13:33
9006568371,6568370,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3540,Herk-de-Stad,Limburg,,2026/08/11 00:00:00,2026/08/24 04:13:33
9006517917,4851110,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3650,Dilsen-Stokkem,Limburg,,2025/04/08 00:00:00,2026/08/24 04:13:33
9006548514,6548513,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3700,Tongeren-Borgloon,Limburg,,2026/02/06 00:00:00,2026/08/24 04:13:33
9005486136,5486135,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1570,Galmaarden,Vlaams Brabant,,2023/01/01 00:00:00,2026/08/24 04:13:33
9004348832,4348831,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3078,Meerbeek,Vlaams Brabant,,2024/05/29 00:00:00,2026/08/24 04:13:33
9004551771,4551770,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6823,Villers-devant-Orval,Luxemburg,,2010/11/25 00:00:00,2026/08/24 04:13:33
9005457735,5457734,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5580,Eprave,Namen,,2022/10/17 00:00:00,2026/08/24 04:13:33
9004596517,4596516,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6971,Champlon,Luxemburg,,2011/05/26 00:00:00,2026/08/24 04:13:33
9005204873,5204872,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3120,Tremelo,Vlaams Brabant,,2019/06/25 00:00:00,2026/08/24 04:13:33
9004846494,4846493,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3202,Rillaar,Vlaams Brabant,,2014/07/01 00:00:00,2026/08/24 04:13:33
9003685212,3685211,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3130,Betekom,Vlaams Brabant,,2006/08/01 00:00:00,2026/08/24 04:13:33
9006564537,6564536,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8610,Kortemark,West-Vlaanderen,,2026/06/30 00:00:00,2026/08/24 04:13:33
9005505876,5505875,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5060,Tamines,Namen,,2023/06/08 00:00:00,2026/08/24 04:13:33
9004698341,4698340,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8840,Staden,West-Vlaanderen,,2012/09/17 00:00:00,2026/08/24 04:13:33
9005161389,5161388,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5530,Yvoir,Namen,,2018/09/12 00:00:00,2026/08/24 04:13:33
9005208817,5208816,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4170,Comblain-au-Pont,Luik,,2019/07/16 00:00:00,2026/08/24 04:13:33
9005455079,5455078,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7860,Lessines,Henegouwen,,2022/10/05 00:00:00,2026/08/24 04:13:33
9004899117,4899116,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3550,Heusden-Zolder,Limburg,,2015/05/10 00:00:00,2026/08/24 04:13:33
9004834870,4834869,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2630,Aartselaar,Antwerpen,,2014/05/01 00:00:00,2026/08/24 04:13:33
9005208822,5208821,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6700,Arlon,Luxemburg,,2019/01/01 00:00:00,2026/08/24 04:13:33
9004750656,4750655,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5377,Somme-Leuze,Namen,,2013/06/21 00:00:00,2026/08/24 04:13:33
9004892761,4892760,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3300,Kumtich,Vlaams Brabant,,2015/04/01 00:00:00,2026/08/24 04:13:33
9005403775,5403774,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1980,Eppegem,Vlaams Brabant,,2022/01/24 00:00:00,2026/08/24 04:13:33
9005168737,5168736,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2440,Geel,Antwerpen,,2018/04/01 00:00:00,2026/08/24 04:13:33
9003888057,3888056,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6700,Arlon,Luxemburg,,2009/02/13 00:00:00,2026/08/24 04:13:33
9004939729,4939728,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3940,Hechtel,Limburg,,2015/11/22 00:00:00,2026/08/24 04:13:33
9005165019,5165018,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4820,Dison,Luik,,2024/04/19 00:00:00,2026/08/24 04:13:33
9006501505,793683494,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1440,Braine-le-Château,Waals Brabant,,2024/12/26 00:00:00,2026/08/24 04:13:33
9005269407,5269406,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3700,Tongeren-Borgloon,Limburg,,2020/05/28 00:00:00,2026/08/24 04:13:33
9005217595,5217594,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1150,Sint-Pieters-Woluwe,Brussels Hoofdstedelijk Gewest,,2019/07/15 00:00:00,2026/08/24 04:13:33
2274387308,692987004,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2280,Grobbendonk,Antwerpen,,2018/07/15 00:00:00,2026/08/24 04:13:33
9005263428,5263427,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3300,Goetsenhoven,Vlaams Brabant,,2020/04/24 00:00:00,2026/08/24 04:13:33
2043249768,734185674,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9320,Aalst,Oost-Vlaanderen,,2015/11/01 00:00:00,2026/08/24 04:13:33
9005507025,5190027,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1150,Sint-Pieters-Woluwe,Brussels Hoofdstedelijk Gewest,,2023/05/22 00:00:00,2026/08/24 04:13:33
9005460335,5460334,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5170,Lesve,Namen,,2022/10/28 00:00:00,2026/08/24 04:13:33
9005485832,5485831,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5350,Ohey,Namen,,2023/01/01 00:00:00,2026/08/24 04:13:33
9006511364,5476762,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8970,Poperinge,West-Vlaanderen,,2025/01/01 00:00:00,2026/08/24 04:13:33
9005256231,5256230,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2460,Kasterlee,Antwerpen,,2020/03/25 00:00:00,2026/08/24 04:13:33
9005300543,5300542,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5060,Falisolle,Namen,,2020/10/14 00:00:00,2026/08/24 04:13:33
9005352796,5352783,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5350,Ohey,Namen,,2021/06/01 00:00:00,2026/08/24 04:13:33
9005560034,5559123,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3201,Langdorp,Vlaams Brabant,,2023/05/01 00:00:00,2026/08/24 04:13:33
9005065036,5065035,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8870,Izegem,West-Vlaanderen,,2021/02/08 00:00:00,2026/08/24 04:13:33
9003725700,3725699,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3980,Tessenderlo,Limburg,,2007/04/19 00:00:00,2026/08/24 04:13:33
9005488512,5488511,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6044,Roux,Henegouwen,,2023/03/17 00:00:00,2026/08/24 04:13:33
9005135241,5135240,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3540,Herk-de-Stad,Limburg,,2018/07/01 00:00:00,2026/08/24 04:13:33
9006517927,6517838,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1650,Beersel,Vlaams Brabant,,2025/04/08 00:00:00,2026/08/24 04:13:33
9005551115,5551114,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5020,Suarlée,Namen,,2023/12/10 00:00:00,2026/08/24 04:13:33
9005385406,419052173,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3001,Heverlee,Vlaams Brabant,,2021/10/08 00:00:00,2026/08/24 04:13:33
9004343224,4343223,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5350,Ohey,Namen,,2008/11/03 00:00:00,2026/08/24 04:13:33
9004500932,4500931,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8970,Poperinge,West-Vlaanderen,,2010/04/05 00:00:00,2026/08/24 04:13:33
9005295486,5295485,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4260,Braives,Luik,,2020/09/01 00:00:00,2026/08/24 04:13:33
9005200846,500719740,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1400,Nivelles,Waals Brabant,,2019/05/16 00:00:00,2026/08/24 04:13:33
9004837745,4835828,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2650,Edegem,Antwerpen,,2014/07/01 00:00:00,2026/08/24 04:13:33
9005203698,5203697,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9750,Kruisem,Oost-Vlaanderen,,2019/05/30 00:00:00,2026/08/24 04:13:33
9003690646,3690645,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8970,Poperinge,West-Vlaanderen,,2007/01/18 00:00:00,2026/08/24 04:13:33
9004990540,4990539,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2627,Schelle,Antwerpen,,2016/07/01 00:00:00,2026/08/24 04:13:33
9005575373,5575372,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3060,Bertem,Vlaams Brabant,,2024/05/12 00:00:00,2026/08/24 04:13:33
2199027216,836409224,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6534,Thuin,Henegouwen,,2025/12/23 00:00:00,2026/08/24 04:13:33
9005518359,5518358,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9980,Sint-Laureins,Oost-Vlaanderen,,2023/07/30 00:00:00,2026/08/24 04:13:33
9004839763,4839762,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9940,Ertvelde,Oost-Vlaanderen,,2014/05/01 00:00:00,2026/08/24 04:13:33
9006505613,5272739,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1460,Ittre,Waals Brabant,,2024/12/02 00:00:00,2026/08/24 04:13:33
9004334508,4334506,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6850,Paliseul,Luxemburg,,2008/10/01 00:00:00,2026/08/24 04:13:33
9006508324,5181595,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9150,Beveren-Kruibeke-Zwijndrecht,Oost-Vlaanderen,,2024/10/01 00:00:00,2026/08/24 04:13:33
9006512911,6512910,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3020,Herent,Vlaams Brabant,,2025/02/01 00:00:00,2026/08/24 04:13:33
9006533089,6533088,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4800,Verviers,Luik,,2025/09/04 00:00:00,2026/08/24 04:13:33
9004511112,4511111,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3945,Ham,Limburg,,2013/10/22 00:00:00,2026/08/24 04:13:33
9005349034,5349033,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2500,Lier,Antwerpen,,2021/06/01 00:00:00,2026/08/24 04:13:33
2290711418,729798009,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7870,Lens,Henegouwen,,2012/05/18 00:00:00,2026/08/24 04:13:33
9005498905,5498904,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3012,Wilsele,Vlaams Brabant,,2023/04/27 00:00:00,2026/08/24 04:13:33
9006522800,6522799,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2500,Lier,Antwerpen,,2025/05/21 00:00:00,2026/08/24 04:13:33
9006525064,6525062,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9971,Kaprijke,Oost-Vlaanderen,,2025/06/12 00:00:00,2026/08/24 04:13:33
9005065697,5065696,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8691,Beveren-aan-den-Ijzer,West-Vlaanderen,,2017/05/01 00:00:00,2026/08/24 04:13:33
9006561290,6561289,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4020,Liège,Luik,,2026/06/01 00:00:00,2026/08/24 04:13:33
9006512974,6512973,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3320,Hoegaarden,Vlaams Brabant,,2025/02/01 00:00:00,2026/08/24 04:13:33
9005572684,3305995,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8810,Lichtervelde,West-Vlaanderen,,2024/04/22 00:00:00,2026/08/24 04:13:33
9006547024,6547020,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3590,Diepenbeek,Limburg,,2026/01/26 00:00:00,2026/08/24 04:13:33
9003725986,3725985,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8810,Lichtervelde,West-Vlaanderen,,2007/04/23 00:00:00,2026/08/24 04:13:33
9005431469,5431468,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6690,Vielsalm,Luxemburg,,2022/06/02 00:00:00,2026/08/24 04:13:33
9006528377,6528376,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8210,Zedelgem,West-Vlaanderen,,2025/07/15 00:00:00,2026/08/24 04:13:33
9003678281,3678280,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3111,Wezemaal,Vlaams Brabant,,2006/09/22 00:00:00,2026/08/24 04:13:33
9005575692,5473901,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8720,Dentergem,West-Vlaanderen,,2024/05/01 00:00:00,2026/08/24 04:13:33
9005207499,5207498,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7730,Bailleul,Henegouwen,,2019/07/03 00:00:00,2026/08/24 04:13:33
9005510269,5510268,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3850,Nieuwerkerken (Limb.),Limburg,,2023/07/01 00:00:00,2026/08/24 04:13:33
9005479061,5479060,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2460,Kasterlee,Antwerpen,,2023/04/01 00:00:00,2026/08/24 04:13:33
9004830498,4830497,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9500,Geraardsbergen,Oost-Vlaanderen,,2014/06/07 00:00:00,2026/08/24 04:13:33
9005286704,5286703,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3630,Eisden,Limburg,,2020/08/01 00:00:00,2026/08/24 04:13:33
9005330337,740657158,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5370,Verlée,Namen,,2021/02/27 00:00:00,2026/08/24 04:13:33
9003561185,3273525,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2470,Retie,Antwerpen,,2008/06/06 00:00:00,2026/08/24 04:13:33
9005068965,5068964,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3530,Houthalen-Helchteren,Limburg,,2017/03/02 00:00:00,2026/08/24 04:13:33
9006556864,6556863,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8730,Beernem,West-Vlaanderen,,2026/04/20 00:00:00,2026/08/24 04:13:33
9005536227,5536226,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4540,Amay,Luik,,2023/11/14 00:00:00,2026/08/24 04:13:33
2221434909,536409208,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1180,Ukkel,Brussels Hoofdstedelijk Gewest,,2019/01/01 00:00:00,2026/08/24 04:13:33
9004830520,4797671,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6141,Forchies-la-Marche,Henegouwen,,2014/04/01 00:00:00,2026/08/24 04:13:33
9005289077,5289076,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3200,Aarschot,Vlaams Brabant,,2020/09/01 00:00:00,2026/08/24 04:13:33
9004794799,4794798,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1731,Zellik,Vlaams Brabant,,2014/02/01 00:00:00,2026/08/24 04:13:33
9003510383,746297511,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1560,Hoeilaart,Vlaams Brabant,,2006/01/01 00:00:00,2026/08/24 04:13:33
9006523071,5131899,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6700,Arlon,Luxemburg,,2025/05/23 00:00:00,2026/08/24 04:13:33
9004646179,4646178,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2860,Sint-Katelijne-Waver,Antwerpen,,2012/01/09 00:00:00,2026/08/24 04:13:33
2337811450,793683494,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1440,Braine-le-Château,Waals Brabant,,2023/10/03 00:00:00,2026/08/24 04:13:33
9005573331,5573330,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4180,Hamoir,Luik,,2024/04/22 00:00:00,2026/08/24 04:13:33
9003721284,3721283,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3840,Borgloon,Limburg,,2007/03/29 00:00:00,2026/08/24 04:13:33
